epoch,loss,val_loss
69,0.0023997214157134295,0.0022771868389099836
70,0.002398815704509616,0.002276316750794649
71,0.002397917676717043,0.0022753903176635504
72,0.0023970373440533876,0.0022744552697986364
73,0.002396184718236327,0.0022735304664820433
74,0.002395365620031953,0.00227261777035892
75,0.0023945795837789774,0.002271722536534071
76,0.0023938221856951714,0.0022708536125719547
77,0.0023930915631353855,0.0022700189147144556
78,0.002392382826656103,0.002269221004098654
79,0.0023916952777653933,0.0022684605792164803
80,0.0023910244926810265,0.002267734846100211
81,0.0023903711698949337,0.0022670463658869267
82,0.002389731118455529,0.002266393043100834
83,0.002389106433838606,0.00226577534340322
84,0.002388495020568371,0.0022651890758424997
85,0.002387894317507744,0.002264619804918766
86,0.002387300133705139,0.0022640456445515156
87,0.0023867092095315456,0.0022634530905634165
88,0.002386119682341814,0.0022628556471318007
89,0.002385536441579461,0.0022622733376920223
90,0.002384966006502509,0.0022617115173488855
91,0.0023844109382480383,0.002261165529489517
92,0.002383871003985405,0.0022606360726058483
93,0.002383346436545253,0.002260119654238224
94,0.002382837235927582,0.00225961790420115
95,0.002382341306656599,0.002259132917970419
96,0.0023818586487323046,0.0022586663253605366
97,0.002381389494985342,0.0022582197561860085
98,0.002380932914093137,0.0022577946074306965
99,0.00238048960454762,0.0022573911119252443
100,0.0023800579365342855,0.002257007174193859
101,0.002379639307036996,0.0022566369734704494
102,0.0023792299907654524,0.0022562651429325342
103,0.0023788283579051495,0.002255875151604414
104,0.0023784281220287085,0.0022554672323167324
105,0.0023780290503054857,0.002255067229270935
106,0.002377636730670929,0.002254689345136285
107,0.002377256518229842,0.002254329388961196
108,0.002376891439780593,0.0022539834026247263
109,0.0023765391670167446,0.0022536523174494505
110,0.002376197138801217,0.002253348473459482
111,0.0023758611641824245,0.0022530844435095787
112,0.002375528682023287,0.002252852777019143
113,0.002375201554968953,0.0022526283282786608
114,0.0023748844396322966,0.0022523989900946617
115,0.0023745810613036156,0.0022521691862493753
116,0.002374289557337761,0.0022519445046782494
117,0.002374011557549238,0.0022517219185829163
118,0.0023737410083413124,0.0022514876909554005
119,0.002373478375375271,0.0022512227296829224
120,0.002373217837885022,0.0022509200498461723
121,0.002372958231717348,0.002250600140541792
122,0.0023726997897028923,0.0022502948995679617
123,0.0023724462371319532,0.0022500178311020136
124,0.0023722012992948294,0.00224976590834558
125,0.0023719642776995897,0.00224953331053257
126,0.002371736103668809,0.002249315148219466
127,0.0023715144488960505,0.002249108161777258
128,0.0023713004775345325,0.0022489086259156466
129,0.0023710925597697496,0.0022487167734652758
130,0.0023708916269242764,0.0022485312074422836
131,0.0023706958163529634,0.002248351229354739
132,0.00237050699070096,0.002248176606371999
133,0.0023703230544924736,0.0022480080369859934
134,0.0023701454047113657,0.0022478445898741484
135,0.002369972877204418,0.0022476862650364637
136,0.0023698064032942057,0.0022475323639810085
137,0.00236964481882751,0.0022473828867077827
138,0.0023694890551269054,0.0022472376003861427
139,0.0023693377152085304,0.002247096039354801
140,0.0023691924288868904,0.0022469584364444017
141,0.0023690511006861925,0.0022468233946710825
142,0.0023689153604209423,0.002246692543849349
143,0.002368783811107278,0.0022465651854872704
144,0.002368656452745199,0.002246442949399352
145,0.002368532819673419,0.002246325137093663
146,0.002368413843214512,0.002246212912723422
147,0.002368298824876547,0.0022461058106273413
148,0.002368187066167593,0.0022460035979747772
149,0.0023680792655795813,0.0022459058091044426
150,0.00236797658726573,0.00224581197835505
151,0.0023678767029196024,0.0022457223385572433
152,0.0023677805438637733,0.0022456361912190914
153,0.0023676888085901737,0.002245553070679307
154,0.0023676003329455853,0.002245473675429821
155,0.002367515815421939,0.00224539777263999
156,0.0023674338590353727,0.0022453246638178825
157,0.002367354929447174,0.0022452552802860737
158,0.0023672794923186302,0.002245189854875207
159,0.0023672066163271666,0.002245127223432064
160,0.0023671372327953577,0.0022450683172792196
161,0.002367069013416767,0.00224501290358603
162,0.0023670035880059004,0.0022449595853686333
163,0.002366940723732114,0.0022449081297963858
164,0.002366880653426051,0.0022448592353612185
165,0.002366822911426425,0.002244811737909913
166,0.0023667665664106607,0.0022447649389505386
167,0.002366712549701333,0.0022447200026363134
168,0.002366661326959729,0.00224467646330595
169,0.0023666119668632746,0.002244634088128805
170,0.0023665635380893946,0.002244593109935522
171,0.0023665190674364567,0.0022445530630648136
172,0.0023664752952754498,0.0022445146460086107
173,0.002366433385759592,0.002244476694613695
174,0.0023663933388888836,0.002244440373033285
175,0.0023663549218326807,0.002244404749944806
176,0.0023663179017603397,0.002244369825348258
177,0.0023662832099944353,0.0022443358320742846
178,0.002366249216720462,0.0022443027701228857
179,0.0023662163875997066,0.002244270173832774
180,0.0023661847226321697,0.0022442385088652372
181,0.002366154920309782,0.0022442082408815622
182,0.002366126049309969,0.0022441791370511055
183,0.0023660981096327305,0.0022441509645432234
184,0.0023660724982619286,0.002244123723357916
185,0.0023660461883991957,0.002244098111987114
186,0.002366021741181612,0.0022440734319388866
187,0.0023659984581172466,0.0022440499160438776
188,0.0023659756407141685,0.002244028262794018
189,0.002365954453125596,0.0022440070752054453
190,0.002365933498367667,0.0022439872846007347
191,0.002365914173424244,0.0022439684253185987
192,0.0023658950813114643,0.002243950730189681
193,0.0023658769205212593,0.0022439335007220507
194,0.0023658601567149162,0.0022439174354076385
195,0.002365842694416642,0.0022439020685851574
196,0.00236582662910223,0.0022438871674239635
197,0.0023658121936023235,0.0022438736632466316
198,0.0023657975252717733,0.0022438601590692997
199,0.002365783089771867,0.0022438473533838987
200,0.002365770051255822,0.0022438354790210724
201,0.0023657563142478466,0.0022438240703195333
202,0.002365745371207595,0.0022438131272792816
203,0.002365733264014125,0.0022438024170696735
204,0.002365721855312586,0.0022437924053519964
205,0.0023657111451029778,0.0022437830921262503
206,0.002365700900554657,0.002243773080408573
207,0.0023656904231756926,0.002243764465674758
208,0.0023656822741031647,0.00224375631660223
209,0.002365672495216131,0.0022437474690377712
210,0.002365663181990385,0.0022437400184571743
211,0.002365655964240432,0.00224373210221529
212,0.002365648280829191,0.002243724884465337
213,0.002365640364587307,0.0022437176667153835
214,0.002365632215514779,0.0022437109146267176
215,0.0023656259290874004,0.0022437041625380516
216,0.0023656191769987345,0.0022436974104493856
217,0.002365612890571356,0.002243691822513938
218,0.0023656070698052645,0.0022436860017478466
219,0.0023656010162085295,0.002243679715320468
220,0.0023655961267650127,0.0022436745930463076
221,0.0023655903059989214,0.0022436692379415035
222,0.0023655849508941174,0.0022436645813286304
223,0.0023655802942812443,0.0022436599247157574
224,0.002365575172007084,0.0022436550352722406
225,0.002365570282563567,0.002243650611490011
226,0.0023655667901039124,0.002243646187707782
227,0.002365563064813614,0.0022436422295868397
228,0.0023655591066926718,0.0022436382714658976
229,0.0023655546829104424,0.0022436347790062428
230,0.0023655507247895002,0.002243631286546588
231,0.002365547465160489,0.0022436275612562895
232,0.002365544205531478,0.002243624534457922
233,0.0023655418772250414,0.002243621274828911
234,0.002365538151934743,0.0022436180151998997
235,0.0023655355907976627,0.002243614988401532
236,0.002365533262491226,0.002243612427264452
237,0.0023655297700315714,0.002243609633296728
238,0.002365527208894491,0.0022436075378209352
239,0.0023655251134186983,0.0022436052095144987
240,0.002365523250773549,0.0022436026483774185
241,0.002365519991144538,0.0022436007857322693
242,0.0023655183613300323,0.0022435984574258327
243,0.0023655162658542395,0.002243596827611327
244,0.0023655148688703775,0.002243594266474247
245,0.0023655130062252283,0.0022435926366597414
246,0.0023655113764107227,0.002243590774014592
247,0.0023655095137655735,0.0022435891442000866
248,0.002365507883951068,0.002243587514385581
249,0.0023655062541365623,0.002243586117401719
250,0.002365504391491413,0.002243584720417857
251,0.0023655034601688385,0.0022435830906033516
252,0.002365501830354333,0.0022435819264501333
253,0.0023655008990317583,0.0022435805294662714
254,0.0023654995020478964,0.002243579365313053
255,0.0023654988035559654,0.002243577968329191
256,0.002365497639402747,0.002243576804175973
257,0.0023654967080801725,0.0022435756400227547
258,0.0023654962424188852,0.0022435749415308237
259,0.0023654955439269543,0.0022435737773776054
260,0.002365494379773736,0.0022435730788856745
261,0.0023654934484511614,0.0022435721475631
262,0.0023654925171285868,0.002243571449071169
263,0.002365491818636656,0.0022435709834098816
264,0.0023654906544834375,0.0022435698192566633
265,0.0023654899559915066,0.002243569353595376
266,0.0023654894903302193,0.0022435688879340887
267,0.0023654892574995756,0.0022435684222728014
268,0.002365489024668932,0.002243567956611514
269,0.0023654885590076447,0.002243567258119583
270,0.0023654880933463573,0.002243566559627652
271,0.0023654871620237827,0.002243566093966365
272,0.002365486929193139,0.002243565861135721
273,0.0023654866963624954,0.0022435656283050776
274,0.002365486230701208,0.002243565395474434
275,0.002365485532209277,0.0022435651626437902
276,0.0023654852993786335,0.0022435644641518593
277,0.0023654852993786335,0.0022435642313212156
278,0.002365484833717346,0.0022435637656599283
279,0.0023654846008867025,0.0022435637656599283
280,0.0023654841352254152,0.0022435635328292847
281,0.0023654841352254152,0.002243563299998641
282,0.0023654839023947716,0.0022435635328292847
283,0.002365483669564128,0.0022435635328292847
284,0.002365483669564128,0.0022435630671679974
285,0.0023654832039028406,0.0022435628343373537
286,0.002365483669564128,0.00224356260150671
287,0.0023654834367334843,0.00224356260150671
288,0.0023654832039028406,0.0022435628343373537
289,0.0023654832039028406,0.00224356260150671
290,0.0023654832039028406,0.002243561903014779
291,0.0023654827382415533,0.002243561903014779
292,0.0023654827382415533,0.002243561903014779
293,0.0023654827382415533,0.002243561903014779
294,0.0023654827382415533,0.002243561903014779
295,0.0023654827382415533,0.002243561903014779
296,0.0023654827382415533,0.002243561903014779
297,0.0023654825054109097,0.002243561903014779
298,0.0023654825054109097,0.002243561903014779
299,0.0023654825054109097,0.0022435616701841354
300,0.002365482272580266,0.0022435616701841354
301,0.002365482272580266,0.0022435616701841354
302,0.002365482272580266,0.0022435616701841354
303,0.002365482272580266,0.0022435616701841354
304,0.002365482272580266,0.0022435616701841354
305,0.002365482272580266,0.0022435616701841354
306,0.0023654820397496223,0.0022435614373534918
307,0.0023654820397496223,0.0022435614373534918
308,0.0023654820397496223,0.0022435616701841354
309,0.0023654820397496223,0.0022435614373534918
310,0.0023654820397496223,0.0022435614373534918
311,0.0023654820397496223,0.0022435614373534918
312,0.0023654820397496223,0.0022435616701841354
313,0.0023654820397496223,0.0022435614373534918
314,0.0023654820397496223,0.0022435616701841354
315,0.0023654820397496223,0.0022435614373534918
316,0.0023654820397496223,0.0022435614373534918
317,0.0023654820397496223,0.0022435614373534918
318,0.0023654820397496223,0.0022435614373534918
319,0.0023654820397496223,0.0022435614373534918
320,0.0023654820397496223,0.0022435614373534918
321,0.0023654820397496223,0.0022435614373534918
322,0.0023654820397496223,0.0022435614373534918
323,0.0023654820397496223,0.0022435614373534918
324,0.0023654820397496223,0.0022435614373534918
325,0.0023654818069189787,0.0022435614373534918
326,0.0023654820397496223,0.0022435614373534918
327,0.0023654820397496223,0.0022435614373534918
328,0.0023654818069189787,0.0022435614373534918
329,0.0023654818069189787,0.0022435614373534918
330,0.0023654818069189787,0.0022435614373534918
331,0.0023654820397496223,0.0022435614373534918
332,0.0023654818069189787,0.0022435614373534918
333,0.0023654818069189787,0.0022435614373534918
334,0.0023654818069189787,0.0022435614373534918
335,0.0023654818069189787,0.0022435614373534918
336,0.0023654818069189787,0.0022435614373534918
